kills,actions,timer,hits_taken,total_damage_taken,hit_miss_ratio,token,created_at
31.0,143,110,0.0,0.0,0.6756757,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:18 UTC
35.0,149,115,0.0,0.0,0.6862745,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:23 UTC
39.0,152,120,0.0,0.0,0.7098214,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:28 UTC
44.0,161,125,0.0,0.0,0.7346939,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:33 UTC
48.0,169,130,0.0,0.0,0.7442748,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:38 UTC
52.0,171,135,3.0,45.0,0.7412587,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:43 UTC
58.0,180,140,3.0,45.0,0.7392739,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:48 UTC
64.0,185,145,3.0,45.0,0.749226,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:53 UTC
69.0,187,150,3.0,45.0,0.7601156,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:58 UTC
77.0,192,155,4.0,60.0,0.7704918,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:03 UTC
84.0,197,160,7.0,105.0,0.7737789,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:08 UTC
88.0,201,165,7.0,105.0,0.7681159,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:13 UTC
98.0,209,170,8.0,120.0,0.7823129,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:18 UTC
0.0,6,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:41 UTC
1.0,18,10,0.0,0.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:46 UTC
2.0,25,15,0.0,0.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:50 UTC
3.0,40,20,0.0,0.0,0.75,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:55 UTC
4.0,59,25,0.0,0.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:00 UTC
4.0,62,30,0.0,0.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:06 UTC
4.0,72,35,0.0,0.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:10 UTC
4.0,77,40,0.0,0.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:16 UTC
4.0,78,45,0.0,0.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:21 UTC
4.0,85,50,1.0,15.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:26 UTC
4.0,96,55,1.0,15.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:30 UTC
4.0,100,60,2.0,30.0,0.6956522,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:35 UTC
7.0,107,65,2.0,30.0,0.8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:40 UTC
7.0,116,70,2.0,30.0,0.7368421,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:45 UTC
7.0,117,75,2.0,30.0,0.7368421,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:50 UTC
7.0,113,80,4.0,60.0,0.7368421,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:56 UTC
7.0,109,85,4.0,60.0,0.7368421,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:01 UTC
7.0,106,90,4.0,60.0,0.7368421,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:06 UTC
7.0,106,95,4.0,60.0,0.6829268,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:11 UTC
7.0,108,100,4.0,60.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:16 UTC
9.0,112,105,4.0,60.0,0.7222222,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:20 UTC
10.0,112,110,4.0,60.0,0.7142857,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:25 UTC
11.0,110,115,4.0,60.0,0.7096774,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:31 UTC
12.0,112,120,4.0,60.0,0.6486486,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:35 UTC
13.0,120,125,4.0,60.0,0.6341463,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:40 UTC
16.0,125,130,4.0,60.0,0.6597938,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:45 UTC
16.0,125,135,4.0,60.0,0.6632653,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:51 UTC
18.0,129,140,4.0,60.0,0.6545454,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:30:55 UTC
20.0,131,145,4.0,60.0,0.6639344,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:31:00 UTC
24.0,133,150,4.0,60.0,0.6780822,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:31:06 UTC
28.0,140,155,4.0,60.0,0.6829268,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:31:11 UTC
0.0,2,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTgzOTUsImp0aSI6IjIyODNlOTQ4LTI3MTgtNDYzMy04NmFmLTZjNWQ0NDljNTYzYSJ9.,2023-08-17 18:55:56 UTC
0.0,2,10,1.0,15.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTgzOTUsImp0aSI6IjIyODNlOTQ4LTI3MTgtNDYzMy04NmFmLTZjNWQ0NDljNTYzYSJ9.,2023-08-17 18:56:01 UTC
2.0,11,15,3.0,45.0,0.4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTgzOTUsImp0aSI6IjIyODNlOTQ4LTI3MTgtNDYzMy04NmFmLTZjNWQ0NDljNTYzYSJ9.,2023-08-17 18:56:06 UTC
0.0,1,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:06:57 UTC
1.0,9,10,0.0,0.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:02 UTC
1.0,10,15,0.0,0.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:07 UTC
3.0,23,20,1.0,15.0,0.5714286,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:12 UTC
3.0,24,25,1.0,15.0,0.5714286,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:17 UTC
5.0,35,30,1.0,15.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:22 UTC
6.0,43,35,1.0,15.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:27 UTC
6.0,56,40,1.0,15.0,0.4615385,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:32 UTC
9.0,56,45,1.0,15.0,0.5070422,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:37 UTC
9.0,81,50,1.0,15.0,0.4736842,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:42 UTC
9.0,82,55,1.0,15.0,0.4736842,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:47 UTC
10.0,83,60,2.0,30.0,0.4651163,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:52 UTC
11.0,98,65,4.0,60.0,0.4631579,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyOTkwNjcsImp0aSI6IjI5MTI1Yjc5LTgzM2ItNDNkNS1iOTg5LWJlN2NlY2MwZmIzMyJ9.,2023-08-17 19:07:57 UTC
0.0,1,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:28:51 UTC
1.0,7,10,0.0,0.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:28:56 UTC
2.0,11,15,0.0,0.0,0.8181818,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:01 UTC
3.0,21,20,0.0,0.0,0.75,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:06 UTC
3.0,24,25,0.0,0.0,0.75,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:11 UTC
3.0,24,30,0.0,0.0,0.75,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:16 UTC
3.0,25,35,0.0,0.0,0.75,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:21 UTC
4.0,31,40,0.0,0.0,0.8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:26 UTC
4.0,33,45,0.0,0.0,0.8260869,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:31 UTC
6.0,42,50,0.0,0.0,0.6857143,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:36 UTC
7.0,57,55,0.0,0.0,0.7045454,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:41 UTC
9.0,65,60,0.0,0.0,0.6724138,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:46 UTC
10.0,75,65,0.0,0.0,0.6557377,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:51 UTC
10.0,73,70,0.0,0.0,0.6557377,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:29:56 UTC
11.0,71,75,0.0,0.0,0.6567164,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:01 UTC
11.0,73,80,0.0,0.0,0.6567164,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:06 UTC
12.0,71,85,0.0,0.0,0.6486486,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:11 UTC
12.0,72,90,0.0,0.0,0.6533333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:16 UTC
14.0,76,95,0.0,0.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:21 UTC
15.0,78,100,0.0,0.0,0.6521739,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:26 UTC
15.0,78,105,0.0,0.0,0.6451613,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:31 UTC
16.0,77,110,0.0,0.0,0.64,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:36 UTC
16.0,76,115,0.0,0.0,0.6504855,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:41 UTC
18.0,77,120,0.0,0.0,0.6545454,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:46 UTC
19.0,79,125,0.0,0.0,0.6440678,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:51 UTC
20.0,82,130,0.0,0.0,0.6349207,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:30:56 UTC
24.0,83,135,0.0,0.0,0.6760563,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:31:01 UTC
25.0,87,140,0.0,0.0,0.68,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:31:06 UTC
27.0,91,145,1.0,15.0,0.6585366,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:31:11 UTC
29.0,90,150,1.0,15.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:31:16 UTC
33.0,96,155,1.0,15.0,0.6910995,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:31:21 UTC
35.0,104,160,3.0,45.0,0.705,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:31:26 UTC
35.0,103,165,5.0,75.0,0.705,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDAzMzUsImp0aSI6ImQzMzhjZTgzLWYzYjctNGFhYy1iZjQ1LTg0N2I5NTExMTRlMCJ9.,2023-08-17 19:31:31 UTC
0.0,1,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDA2OTksImp0aSI6IjdjNTg1YTIyLWZmZjQtNDlkZC1iZDhiLWM5YzNmMTZjN2M2YiJ9.,2023-08-17 19:34:01 UTC
2.0,13,10,0.0,0.0,0.8888889,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDA2OTksImp0aSI6IjdjNTg1YTIyLWZmZjQtNDlkZC1iZDhiLWM5YzNmMTZjN2M2YiJ9.,2023-08-17 19:34:06 UTC
2.0,16,15,0.0,0.0,0.9166667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDA2OTksImp0aSI6IjdjNTg1YTIyLWZmZjQtNDlkZC1iZDhiLWM5YzNmMTZjN2M2YiJ9.,2023-08-17 19:34:11 UTC
4.0,25,20,0.0,0.0,0.9411765,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDA2OTksImp0aSI6IjdjNTg1YTIyLWZmZjQtNDlkZC1iZDhiLWM5YzNmMTZjN2M2YiJ9.,2023-08-17 19:34:16 UTC
4.0,31,25,0.0,0.0,0.95,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIzMDA2OTksImp0aSI6IjdjNTg1YTIyLWZmZjQtNDlkZC1iZDhiLWM5YzNmMTZjN2M2YiJ9.,2023-08-17 19:34:21 UTC
